"cycle","district_final","general_sharetotal_A_all","general_sharetotal_B_all","general_sharetotal_H_all","cand_A_all","cand_B_all","cand_H_all","dfe"
1982,"TX12",0,0.0997373582898368,0.00831144652415306,0,0,0,423
1984,"TX12",0,0.037037037037037,0,0,0,0,423
1986,"TX12",0,0.0586197014303207,0.00976995023838679,0,0,0,423
1988,"TX12",0.0211416490486258,0.0317124735729387,0.0845665961945032,0,0,0,423
1990,"TX12",0,0.088126678603402,0.00839301700984781,0,0,0,423
1992,"TX12",0.00309056705186778,0.0441628594463854,0.00214995968825585,0,0,0,423
1994,"TX12",0.0137114158092402,0.0685200411861004,0.00370378601005948,0,0,0,423
1996,"TX12",0.0202311203185188,0.0611141682581815,0.0223938270805684,0,0,0,423
1998,"TX12",0.00977844829994692,0.0868884977509569,0.0150867488056324,0,0,0,423
2000,"TX12",0.0101212935822902,0.0222668458810384,0.0242911045974964,0,0,0,423
2002,"TX12",0.00191732494823223,0.0738170105069407,0.00958662474116113,0,0,0,423
2004,"TX12",0.00415788990341403,0.0524255683473942,0.026664728728416,0,0,1,423
2006,"TX12",0.0126056748456214,0.0699041968711733,0.0198547564321684,0,0,0,423
2008,"TX12",0.00623651992922263,0.0572423436360791,0.0131412384222905,0,0,0,423
2010,"TX12",0.000940627586725864,0.0323575889833697,0.0186244262171721,0,0,0,423
2012,"TX12",0.0124602828484207,0.056071272817893,0.0137063111332627,0,0,0,423
1980,"TX13",0,0.00836260244187991,0,0,0,0,424
1982,"TX13",0,0,0,0,0,0,424
1984,"TX13",0,0.00645983703984427,0,0,0,0,424
1986,"TX13",0,0.0121290531252527,0.00404301770841756,0,0,0,424
1988,"TX13",0,0.0248036378668871,0,0,0,0,424
1990,"TX13",0.00175751454636206,0.0833061894975617,0.0204106022650847,0,0,0,424
1992,"TX13",0.0113803044863689,0.0164382175914218,0.0170704567295534,0,0,0,424
1994,"TX13",0.0074520191584638,0.0181219556808097,0.0222544390323214,0,0,0,424
1996,"TX13",0.00403996875757494,0.00269331250504996,0.00390530313232244,0,0,0,424
1998,"TX13",0.0101637560459402,0.0224200501013386,0.00627761402837482,0,0,0,424
2000,"TX13",0.00226441386518028,0.0149799686465773,0.0195087963769378,0,0,0,424
2002,"TX13",0.00619711595757359,0.00738886902633774,0.00452866166130378,0,0,0,424
2004,"TX13",0.0251013709210272,0,0.0154469974898629,0,0,0,424
2006,"TX13",0.00859553700617446,0,0.00238764916838179,0,0,0,424
2008,"TX13",0.0113027318607391,0,0.00843725054393203,0,0,0,424
2010,"TX13",0.011249144086863,0.000733639831751932,0.00733639831751932,0,0,0,424
2012,"TX13",0,0,0.0026183722452542,0,0,0,424
1980,"TX14",0,0.00769833823850711,0.0128519837036847,0,0,0,425
1982,"TX14",0,0.00885023630130925,0.0147503938355154,0,0,0,425
1984,"TX14",0,0.0330305532617671,0.00275254610514726,0,0,0,425
1986,"TX14",0,0.0410434415512076,0.00293167439651483,0,0,0,425
1988,"TX14",0.00877449546651068,0.0731207955542556,0.00584966364434045,0,0,0,425
1990,"TX14",0.013576282415637,0.0591925913321772,0.0188257782830166,0,0,0,425
1992,"TX14",0.0345905858261615,0.0345905858261615,0.0311315272435454,0,0,1,425
1994,"TX14",0.0354310063823053,0.0460603082969969,0.0214948105385985,0,0,0,425
1996,"TX14",0.00260078023407022,0.0403120936280884,0.0249544863459038,0,0,0,425
1998,"TX14",0.00417632092854649,0.0399690618145613,0.0122700308880696,0,0,0,425
2000,"TX14",0.00328095320324642,0.045156276981523,0.0155413572785357,0,0,0,425
2002,"TX14",0.00525381689797638,0.0366148359724516,0.0160410655988635,0,0,0,425
2004,"TX14",0,0.0286779466590192,0.0286779466590192,0,0,0,425
2006,"TX14",0.0141099268470457,0.0412040705303892,0.0189874895374507,0,0,0,425
2008,"TX14",0.0545718543284164,0,0.0548426942262605,0,0,0,425
2010,"TX14",0,0.0895572513386943,0.00330242364311435,0,0,0,425
2012,"TX14",0.0371062778996337,0.103218777272887,0.021101133688478,0,0,0,425
1980,"TX15",0,0,0,0,0,0,426
1992,"TX15",0,0,0.10593220338983,0,0,0,426
1994,"TX15",0.0318725099601594,0,0.223107569721116,0,0,0,426
1996,"TX15",0.00204911314383135,0.0143437920068194,0.348291859283302,0,0,1,426
1998,"TX15",0,0,0.636363636363636,0,0,1,426
2000,"TX15",0,0.0203519136613674,0.386686359565981,0,0,1,426
2002,"TX15",0.0484261501210654,0,0.278450363196126,0,0,1,426
2004,"TX15",0.011795234725171,0,0.323189431469686,0,0,1,426
2006,"TX15",0.0254022015241321,0,0.540220152413209,0,0,1,426
2008,"TX15",0.0127125377403464,0.0031781344350866,0.64182424916574,0,0,1,426
2010,"TX15",0,0.00581226387678001,0.640511479221157,0,0,1,426
2012,"TX15",0,0.0750035728974726,0.614347447096571,0,0,1,426
1982,"TX16",0.0047534391131984,0.0190137564527936,0.0937378193122724,0,0,0,427
1984,"TX16",0,0,0.228422619047619,0,0,0,427
1986,"TX16",0,0.0184243496204584,0.125899722406466,0,0,0,427
1988,"TX16",0,0,0.142571998859424,0,0,0,427
1990,"TX16",0,0.0445179343678453,0.148817094886797,0,0,0,427
1992,"TX16",0.0107011270047681,0.0243823146944083,0.188737176708568,0,0,0,427
1994,"TX16",0.00674381592080063,0.0233785618587755,0.151511064353987,0,0,1,427
1996,"TX16",0.00468392850451531,0.00234196425225765,0.435750552703564,0,0,1,427
1998,"TX16",0.025002500250025,0,0.38003800380038,0,0,1,427
2000,"TX16",0.0042635196207173,0.00639527943107594,0.328077834814196,0,0,1,427
2002,"TX16",0.0147270351400313,0.0220905527100469,0.184564064296468,0,0,1,427
2004,"TX16",0.0563479485824969,0.0105652403592182,0.280154956858602,0,0,1,427
2006,"TX16",0.0110436223081171,0.0082827167310878,0.337575924903368,0,0,1,427
2008,"TX16",0.00675203670364282,0.00107175185772108,0.353465048778642,0,0,1,427
2010,"TX16",0.0102001996091633,0.0123859566682698,0.404964069942594,0,0,1,427
2012,"TX16",0.00590401547790088,0.00214044393213888,0.279116634213435,0,0,0,427
1980,"TX17",0,0,0,0,0,0,428
1982,"TX17",0,0,0,0,0,0,428
1984,"TX17",0,0,0,0,0,0,428
1986,"TX17",0,0,0,0,0,0,428
1988,"TX17",0,0.0476190476190476,0,0,0,0,428
1990,"TX17",0,0.0252764612954186,0.00947867298578199,0,0,0,428
1992,"TX17",0,0,0,0,0,0,428
1994,"TX17",0.00165855816010615,0,0.00414639540026537,0,0,0,428
1996,"TX17",0.00106885111331532,0.0203081711529911,0.00213770222663064,0,0,0,428
1998,"TX17",0.00232620351954593,0.0601323609802622,0.00569919862288752,0,0,0,428
2000,"TX17",0,0.0363431733452133,0.00586180215245375,0,0,0,428
2002,"TX17",0.00221716216545794,0.016185283807843,0.0105315202859252,0,0,0,428
2004,"TX17",0.00397411052100048,0.0463953482517859,0.0102446187009277,0,0,0,428
2006,"TX17",0.0101936012534654,0.0610589873739455,0.00882533262883918,0,0,0,428
2008,"TX17",0.00134812308237917,0.0504422719990207,0.00213452821376702,0,0,0,428
2010,"TX17",0.00182124040218757,0.0402403776916564,0.41935023166307,0,0,1,428
2012,"TX17",0,0.0144274037569536,0.123204401396919,0,0,1,428
1980,"TX18",0,0.138888888888889,0,0,0,0,429
1982,"TX18",0.043956043956044,0.131868131868132,0,0,0,0,429
1984,"TX18",0.0268456375838926,0.154362416107383,0,0,0,0,429
1986,"TX18",0,0,0,0,0,0,429
1988,"TX18",0,0.0408163265306122,0,0,0,0,429
1990,"TX18",0.025062656641604,0.115288220551378,0.0200501253132832,0,1,0,429
1992,"TX18",0,0.132891314909548,0.00714469434997571,0,1,0,429
1994,"TX18",0,0.104363383361495,0.00496968492197595,0,1,0,429
1996,"TX18",0.0313165476637855,0.12996367280471,0.0970812977577352,0,0,0,429
2000,"TX18",0,0,0,0,0,0,429
2002,"TX18",0,0,0.210236334638249,0,0,0,429
2006,"TX18",NA,NA,NA,0,1,0,429
2008,"TX18",0,0.297388156193432,0,0,0,0,429
2010,"TX18",0.00920212937273685,0.216065997671861,0.02360346184107,0,0,0,429
2012,"TX18",0.0272608316371038,0.237472133372104,0.00605796258602307,0,1,0,429
1980,"TX19",0,0,0,0,0,0,430
1982,"TX19",0,0.0987821380243572,0,0,0,0,430
1984,"TX19",0,0.0323682790864952,0,0,0,0,430
1986,"TX19",0,0,0,0,0,0,430
1988,"TX19",0.0379506641366224,0.0189753320683112,0,0,0,0,430
1990,"TX19",0,0,0,0,0,0,430
1992,"TX19",0.00585027037106097,0,0.00582696252097707,0,0,0,430
1994,"TX19",0.0255102040816327,0,0,0,0,0,430
1996,"TX19",0.0102845389098389,0,0,0,0,0,430
1998,"TX19",0.00684410646387833,0.0212927756653992,0.00304182509505703,0,0,0,430
2000,"TX19",0.00328515111695138,0.0197109067017083,0.0229960578186597,0,0,0,430
2002,"TX19",0.0119047619047619,0.0892857142857143,0,0,0,0,430
2004,"TX19",0.00544121915024633,0.0279651729325903,0.00870839927646302,0,0,0,430
2006,"TX19",0,0.0113153171970484,0.00901034517542744,0,0,0,430
2008,"TX19",0.00263469496753277,0.00262943609534209,0.00262943609534209,0,0,0,430
2010,"TX19",0.00107828453556668,0.00288980255531869,0.0459349212151404,0,0,0,430
2012,"TX19",0.00128855016758524,0.0336561610936445,0.00321496472161194,0,0,0,430
1980,"TX2",0,0.18705035971223,0,0,0,0,431
1982,"TX2",0,0.0731707317073171,0,0,0,0,431
1984,"TX2",0,0.052750565184627,0.00753579502637528,0,0,0,431
1986,"TX2",0,0.0462962962962963,0.0185185185185185,0,0,0,431
1988,"TX2",0.111111111111111,0.111111111111111,0.0277777777777778,0,0,0,431
1990,"TX2",0.056272665379111,0.0413360937044087,0.0173681065984911,0,0,0,431
1992,"TX2",0.0194755466356818,0.0402714693144608,0.0325692757297278,0,0,0,431
1994,"TX2",0.00554883969798458,0.0481560016646519,0.0158538277085274,0,0,0,431
1996,"TX2",0.00317149209188447,0.0499510004471804,0.0199328277974939,0,0,0,431
1998,"TX2",0.0159429172704308,0.0703259795151227,0.0150571996442958,0,0,0,431
2000,"TX2",0.0113442994895065,0.0141803743618832,0.0397050482132728,0,1,0,431
2002,"TX2",0.0118284144181984,0.0242482495573068,0.0133069662204732,0,1,0,431
2004,"TX2",0.0263946963829966,0.105433547502033,0.0184732108486137,0,0,0,431
2006,"TX2",0.0491337649377164,0.117000524265416,0.0257314341350616,0,0,0,431
2008,"TX2",0.0189017986264235,0.121374487736709,0.0235658788069695,0,0,0,431
2010,"TX2",0.0432604739849801,0.110212590098647,0.0130652438209671,0,0,0,431
2012,"TX2",0.0887688822470779,0.133759254307457,0.00333262015262067,0,0,0,431
1980,"TX20",0,0,0.210477081384471,0,0,1,432
1982,"TX20",0,0,0.428571428571429,0,0,1,432
1984,"TX20",0,0,0,0,0,1,432
1986,"TX20",0,0,0.807692307692308,0,0,1,432
1988,"TX20",0,0,0.0769230769230769,0,0,1,432
1990,"TX20",0,0.130434782608696,0,0,0,1,432
1992,"TX20",0,0,0,0,0,1,432
1994,"TX20",0,0.0524017467248908,0.275109170305677,0,0,1,432
1996,"TX20",0,0,0,0,0,1,432
1998,"TX20",0.00795017887902478,0.0347157811050749,0.177023983039618,0,0,1,432
2000,"TX20",0.00833796553640912,0.0222345747637576,0.521956642579211,0,0,1,432
2002,"TX20",0,0.016463615409944,0.247612775765558,0,0,1,432
2004,"TX20",0,0,0.221509620128268,0,0,1,432
2006,"TX20",0,0.0147492625368732,0.24188790560472,0,0,1,432
2008,"TX20",0,0.0166799290635977,0.105083553100665,0,0,1,432
2010,"TX20",0.0254404975030623,0.0572411193818901,0.114717798925846,0,0,1,432
2012,"TX20",0.0396568369033433,0.0278958183600968,0.247052272725332,0,0,1,432
1980,"TX21",0,0.0173205590086702,0.0395898491626747,0,0,0,433
1982,"TX21",0,0,0,0,0,0,433
1984,"TX21",0,0.0212765957446809,0,0,0,0,433
1986,"TX21",0.00127434638773773,0.0114691174896396,0.0152921566528528,0,0,0,433
1988,"TX21",0.02957267484844,0.01478633742422,0.00985755828281335,0,0,0,433
1990,"TX21",0.0160497962373695,0.0191899737620722,0.0108161670295316,0,0,0,433
1992,"TX21",0.0142844082826713,0.00457101065045482,0.00285688165653426,0,0,0,433
1994,"TX21",0.00951474785918173,0.00761179828734539,0.00502378686964795,0,0,0,433
1996,"TX21",0.012431007906121,0.0149172094873452,0.00248620158122421,0,0,0,433
1998,"TX21",0.0154257507198684,0.00257095845331139,0,0,0,0,433
2000,"TX21",0.011259232570708,0.00450369302828319,0,0,0,0,433
2002,"TX21",0.0050527802033495,0.0175068159158306,0.0214778741601532,0,0,0,433
2004,"TX21",0.000962385953414976,0.0105862454875647,0.0234822172633254,0,0,0,433
2006,"TX21",0.00266686139199597,0.00825060243148754,0.0105591043239341,0,0,0,433
2008,"TX21",0.0023860084464699,0.00357901266970485,0.00596502111617475,0,0,0,433
2010,"TX21",0,0.022284199353988,0.0110272326700147,0,0,0,433
2012,"TX21",0.0381560376801129,0.0389765976302229,0.0149341910920012,0,0,0,433
1980,"TX22",0,0.0825120069196276,0,0,0,0,434
1982,"TX22",0,0,0.0274725274725275,0,0,0,434
1984,"TX22",0.0218134859695658,0.139606310205221,0.00436269719391316,0,0,0,434
1986,"TX22",0,0.0371287128712871,0.0247524752475248,0,0,0,434
1988,"TX22",0.052153958485449,0.0312923750912694,0.0417231667883592,0,0,0,434
1990,"TX22",0.0693240901213172,0.0866551126516465,0.0173310225303293,0,0,0,434
1992,"TX22",0.0375416620884152,0.0558546679852031,0.00915650294839395,0,0,0,434
1994,"TX22",0.0359116286641832,0.110128994570162,0.00478821715522442,0,0,0,434
1996,"TX22",0.0416166061114891,0.0875758145998292,0.0126659235991488,0,0,0,434
1998,"TX22",0.0200216768020844,0.0971772105265968,0.0208225438741678,0,0,0,434
2000,"TX22",0.0194940893920963,0.0877234022644334,0.0212095692586008,0,0,0,434
2002,"TX22",0.0401887406443215,0.0887495192734373,0.017256850969835,0,0,0,434
2004,"TX22",0.0459830094247902,0.0682320258105757,0.055164934044254,0,0,0,434
2006,"TX22",0.0584129098252353,0.0665465476623858,0.0124300956565128,0,0,0,434
2008,"TX22",0.099236101670171,0.0799184020367484,0.0137283144603003,0,0,0,434
2010,"TX22",0.0349655859369351,0.115711396713219,0.053347733287697,0,1,0,434
2012,"TX22",0.101530765794142,0.0844331175543638,0.0159446202620378,0,1,0,434
1980,"TX23",0,0,0.129522493739746,0,0,0,435
1982,"TX23",0,0.00735989519509242,0.114078375523933,0,0,0,435
1984,"TX23",0.00780335544284042,0.0390167772142021,0.0858369098712446,0,0,1,435
1986,"TX23",0,0.0294117647058824,0.176470588235294,0,0,1,435
1988,"TX23",0.0214723926380368,0.0306748466257669,0.475460122699386,0,0,1,435
1990,"TX23",0,0.0113099142708498,0.35081092085322,0,0,1,435
1992,"TX23",0.00163814653548389,0.0186748705045164,0.156197272158389,0,0,1,435
1994,"TX23",0.00138293458719403,0.0260683169686074,0.123338404093486,0,0,1,435
1996,"TX23",0.00121691215841276,0.00608456079206379,0.0722845822097178,0,0,1,435
1998,"TX23",0.00422835364822353,0.00986615851252156,0.0789292681001725,0,0,1,435
2000,"TX23",0.00519858598461219,0.00225272059333195,0.0890691065363554,0,0,1,435
2002,"TX23",0.0102676040567164,0.0119901307031913,0.290016723540669,0,0,1,435
2004,"TX23",0.00816126979237995,0.00989553962326069,0.0526324573577224,0,0,1,435
2006,"TX23",0.0157094875879339,0.036969660790271,0.0462780558357081,0,0,1,435
2008,"TX23",0.0115572510593205,0.0165738600356189,0.173854864066598,0,0,1,435
2010,"TX23",0.0283262879651622,0.0287244135758179,0.298433944971846,0,0,1,435
2012,"TX23",0,0.0364392050770956,0.0522796801615775,0,0,1,435
1980,"TX24",0,0.121887966804979,0,0,1,0,436
1982,"TX24",0,0.143642268298776,0,0,1,0,436
1984,"TX24",0,0.166177908113392,0,0,0,0,436
1986,"TX24",0.00999820032394169,0.209962206802775,0.00999820032394169,0,0,0,436
1988,"TX24",0,0.285714285714286,0,0,0,0,436
1990,"TX24",0.0120481927710843,0.0481927710843374,0,0,0,0,436
1992,"TX24",0.0119034485161335,0.112647268884386,0.00551623223918383,0,0,0,436
1994,"TX24",0.00850279129206556,0.0801515593121539,0.019197139205883,0,0,0,436
1996,"TX24",0.0250818366174863,0.0787113636396025,0.0160466750177782,0,0,0,436
1998,"TX24",0.0102510168852246,0.082321143230964,0.0136941065260634,0,0,0,436
2000,"TX24",0.00297265160523187,0.0455806579468886,0.0307173999207293,0,0,0,436
2002,"TX24",0.0296352545118587,0.0569519325689118,0.0151871820183765,0,0,1,436
2004,"TX24",0.00830739418726644,0.0701974808824014,0.00415369709363322,0,0,0,436
2006,"TX24",0.0389264383934911,0.0751033891131128,0,0,0,0,436
2008,"TX24",0.0308803315510029,0.0849209117652581,0,0,0,0,436
2010,"TX24",0.00903824488130299,0.105446190281868,0.00376593536720958,0,0,0,436
2012,"TX24",0.0335739466174249,0.0335739466174249,0,0,0,0,436
1982,"TX25",0,0.0759144237405107,0,0,0,0,437
1984,"TX25",0,0,0,0,0,0,437
1986,"TX25",0,0.0984908176253106,0,0,0,0,437
1988,"TX25",0,0.147755256677401,0,0,0,0,437
1990,"TX25",0,0.123028391167192,0.00630914826498423,0,0,0,437
1992,"TX25",0.00244699631202699,0.114834041214409,0.00314613811546327,0,0,0,437
1994,"TX25",0.0320356749275994,0.0140956969681437,0.051257079884159,0,0,0,437
1996,"TX25",0.00607762908884185,0.0902294164728059,0.0163628475468819,0,0,0,437
1998,"TX25",0.0119073392509201,0.125838926174497,0.0148841740636501,0,0,1,437
2000,"TX25",0.0286544680502681,0.0877372521729638,0.0129627355465499,0,0,0,437
2002,"TX25",0.0380712208313987,0.141693563308056,0.0170200201259452,0,0,0,437
2004,"TX25",0.0163512646279409,0.0683910229359568,0.138228924718488,0,0,0,437
2006,"TX25",0.0333225650090996,0.00268730362976609,0.117166438257802,0,0,0,437
2008,"TX25",0.0393055263766613,0,0.0523254819889304,0,0,0,437
2010,"TX25",0.0186187742864138,0.00487473363135198,0.0155314429865576,0,0,0,437
2012,"TX25",0,0.030457115891018,0.0251582901731362,0,0,0,437
1982,"TX26",0,0.0169793700653706,0,0,0,0,438
1984,"TX26",0.00300075018754689,0.0780195048762191,0,0,0,0,438
1986,"TX26",0,0.101961124609511,0.0206091634849011,0,0,0,438
1988,"TX26",0,0.03125,0.25,0,0,1,438
1990,"TX26",0.0126611418047882,0.0842541436464088,0.0128913443830571,0,0,0,438
1992,"TX26",0.0583090379008746,0.0641399416909621,0.00728862973760933,0,0,0,438
1994,"TX26",0,0.0719212603776149,0.00707886421039517,0,0,0,438
1996,"TX26",0.0031082736026756,0.0575030616494986,0,0,0,0,438
1998,"TX26",0.00393205410506449,0.0761835482856244,0.0024575338156653,0,0,0,438
2000,"TX26",0.00557148805648902,0.06597814803737,0,0,0,0,438
2002,"TX26",0,0,0,0,0,0,438
2004,"TX26",0.0286758952301663,0.00782069869913626,0.0156413973982725,0,0,1,438
2006,"TX26",0.0388169592547144,0.0250431995191706,0.0187823996393779,0,0,0,438
2008,"TX26",0.00908945725669091,0.0256322694638684,0.00908945725669091,0,0,0,438
2010,"TX26",0.009237516028245,0.0438782011341637,0.00794047640271912,0,0,0,438
2012,"TX26",0.00146832032817547,0.00415534652873657,0.0938478406073678,0,0,1,438
1982,"TX27",0,0.026874857227321,0.20740671065185,0,0,1,439
1984,"TX27",0,0.0236406619385343,0.326241134751773,0,0,1,439
1986,"TX27",0,0.106382978723404,0.468085106382979,0,0,1,439
1988,"TX27",0,0.214285714285714,0.428571428571429,0,0,1,439
1990,"TX27",0.0995024875621891,0,0.567164179104478,0,0,1,439
1992,"TX27",0.0170842824601367,0.0227790432801822,0.251138952164009,0,0,1,439
1994,"TX27",0.010762331838565,0.0403587443946188,0.230044843049327,0,0,1,439
1996,"TX27",0.0241087303739867,0.0339029020884188,0.282720067504445,0,0,1,439
1998,"TX27",0.0526567735758736,0.0478697941598851,0.28769746290091,0,0,1,439
2000,"TX27",0.0259520451339915,0.0225669957686883,0.304654442877292,0,0,1,439
2002,"TX27",0.0255885363357216,0.0238826339133402,0.266973729102695,0,0,1,439
2004,"TX27",0.055582406959884,0.0372160463992267,0.330836152730788,0,0,1,439
2006,"TX27",0.0165251319715401,0.037640578379619,0.242368602249254,0,0,1,439
2008,"TX27",0.0380612859781918,0.0357776088195003,0.443540852599195,0,0,1,439
2010,"TX27",0.0606390638822267,0.0188526164882812,0.464742635994556,0,0,1,439
2012,"TX27",0.0165747094420285,0.00717901495043212,0.0112708024205794,0,0,0,439
1992,"TX28",0,0,0.100486223662885,0,0,1,440
1994,"TX28",0,0.028817115060977,0.428268437190216,0,0,1,440
1996,"TX28",0.0112359550561798,0,0.151685393258427,0,0,1,440
1998,"TX28",0,0,0.260450160771704,0,0,1,440
2000,"TX28",0.036144578313253,0.0120481927710843,0.151807228915663,0,0,1,440
2002,"TX28",0.00458365164247517,0.0152788388082506,0.32009167303285,0,0,1,440
2004,"TX28",0.00186833848583721,0.00691472073608351,0.553243050733685,0,0,1,440
2006,"TX28",0.0206300565447452,0.00176829056097816,0.477199001344938,0,0,1,440
2008,"TX28",0.0155435894589086,0.00444102555968818,0.553684861654123,0,0,1,440
2010,"TX28",0.0110457236954505,0.0056713638948472,0.463614905283414,0,0,1,440
2012,"TX28",0.0220215811495265,0.0247742787932174,0.620575387212802,0,0,1,440
1992,"TX29",0.0115297336107457,0.121009795032781,0.0149362458139206,0,1,0,441
1994,"TX29",0,0.122759636631476,0.168180702185122,0,0,0,441
1996,"TX29",0.00284142571376614,0.12502273140571,0.176793507910529,0,0,1,441
1998,"TX29",0.0260950605778192,0.212488350419385,0.191985088536813,0,0,0,441
2000,"TX29",0.162725823591923,0.123937300743889,0.158740701381509,1,0,0,441
2002,"TX29",0.0245459008345606,0.142366224840452,0.181639666175749,0,0,0,441
2004,"TX29",0.00416715422371084,0.160852153035238,0.12668148840081,0,0,0,441
2006,"TX29",0.00327612820354558,0.0851793332921852,0.0891106871364399,0,0,0,441
2008,"TX29",0.00757145561234147,0.108129850463752,0.0918038992996404,0,0,0,441
2010,"TX29",0.000698234158829977,0.0953962419501457,0.0623173986755755,0,0,1,441
2012,"TX29",0.0392174329332875,0.15897066564029,0.0569586525935842,0,0,0,441
1980,"TX3",0,0.111111111111111,0,0,0,0,442
1982,"TX3",NA,NA,NA,0,0,0,442
1984,"TX3",0,0.135419149351071,0.0108335319480857,0,0,0,442
1986,"TX3",0.0351770423513076,0.15737097894006,0.00925711640823883,0,0,0,442
1988,"TX3",0.0146997060058799,0.176396472070559,0.00839983200335993,0,0,0,442
1990,"TX3",0,0.240236148955495,0,0,0,0,442
1992,"TX3",0.0276354135262788,0.169832177670586,0,0,0,0,442
1994,"TX3",0.0539012105681718,0.0662719802067686,0.0176725280551383,0,0,0,442
1996,"TX3",0.0263668831947074,0.0563292504614205,0.0159799292089136,0,0,0,442
1998,"TX3",0.0354757762580873,0.0865849454434672,0.0020042811445247,0,0,0,442
2000,"TX3",0.0277378605086388,0.115852911361383,0.027849257538794,0,0,0,442
2002,"TX3",0.0131771900731483,0.0878479338209889,0.015812628087778,0,0,0,442
2004,"TX3",0.0218237217062132,0.0581725032235154,0.00361319895798233,0,0,0,442
2006,"TX3",0.049036558204083,0.0396654175972193,0.00297119232937973,0,0,0,442
2008,"TX3",0.0349831597992477,0.0453687853646493,0.00182203957287748,0,0,0,442
2010,"TX3",0.0386768865041665,0.0345204024429823,0.0042149453532335,0,0,0,442
2012,"TX3",0.00674368615639921,0.036865484321649,0,0,0,0,442
1992,"TX30",0.0523560209424084,0.129144851657941,0.0349040139616056,0,1,0,443
1994,"TX30",0.0894988066825776,0.196897374701671,0.0477326968973747,0,1,0,443
1996,"TX30",0.0549202041739355,0.157745594845808,0.0484590036828843,0,1,0,443
1998,"TX30",0.109916337964475,0.196593221616461,0.03140466798985,0,1,0,443
2000,"TX30",0.158707865168539,0.169943820224719,0,0,1,0,443
2002,"TX30",0.138935108153078,0.144758735440932,0.00831946755407654,0,1,0,443
2004,"TX30",0.106276049048389,0.191795057267015,0.00332112653276217,0,1,0,443
2006,"TX30",0.0424437075636385,0.213198007992738,0.0215483438400011,0,1,0,443
2008,"TX30",0.0527655077520507,0.115347854155646,0.0435622215162279,0,1,0,443
2010,"TX30",0.0156993021845367,0.165544800414403,0.0144978403397128,0,1,0,443
2012,"TX30",0.150959171350272,0.215871615030889,0.0464489758000836,0,1,0,443
2002,"TX31",0,0,0,0,0,0,444
2004,"TX31",0.00574343413481425,0.0301530292077748,0.00861515120222138,0,0,0,444
2006,"TX31",0.0156475214657915,0.0425170027706861,0.0082189001638501,0,0,0,444
2008,"TX31",0,0.0196345559184994,0.0294518338777491,0,0,1,444
2010,"TX31",0,0.0368530764266672,0.01009673326758,0,0,0,444
2012,"TX31",0,0.0150237811431715,0,0,0,0,444
2002,"TX32",0.092025664527956,0.128689275893676,0.0137488542621448,0,1,0,445
2004,"TX32",0.0130002987596898,0.0903308593058944,0.019723306690878,0,0,0,445
2006,"TX32",0.04723896694087,0.0901443074825174,0.0247171186747409,0,0,0,445
2008,"TX32",0.0349979795438868,0.117779578217353,0.0164154609934949,0,0,0,445
2010,"TX32",0.0845354292929328,0.0909937132491661,0.0444165280898212,0,0,0,445
2012,"TX32",0.0506937647390285,0.0945073073861099,0.0155672346612162,0,0,0,445
2012,"TX33",0.00415142206824567,0.0727882669299074,0.0333497572815735,0,1,0,446
2012,"TX34",0.0070682536532526,0.0134939387925732,0.721232753814499,0,0,1,447
2012,"TX35",0.0308100130812829,0.00734118830112453,0.110026637688678,0,0,0,448
2012,"TX36",0,0.012291052114061,0.0245821042281219,0,0,0,449
1980,"TX4",0,0.0177304964539007,0,0,0,0,450
1982,"TX4",0,0,0,0,0,0,450
1984,"TX4",0,0.0244798041615667,0,0,0,0,450
1986,"TX4",0,0.108843537414966,0,0,0,0,450
1988,"TX4",0,0,0,0,0,0,450
1990,"TX4",0,0,0,0,0,0,450
1992,"TX4",0,0.0286528121892434,0.0156747737270567,0,0,0,450
1994,"TX4",0,0.0185736311807523,0.0179282154254366,0,0,0,450
1996,"TX4",0,0.0322310320376458,0.0161155160188229,0,0,0,450
1998,"TX4",0.00613730375971228,0.0414268003780579,0.00767162969964035,0,0,0,450
2000,"TX4",0.00429015152815197,0.0847304926810015,0.0212362500643523,0,0,0,450
2002,"TX4",0.0058951430435237,0.0491277640675091,0.0200434863479806,0,0,0,450
2004,"TX4",0,0.0321493432332617,0.0110859804252626,0,0,0,450
2006,"TX4",0.0204628565049674,0.0336056667805156,0.00232910561845157,0,0,0,450
2008,"TX4",0.018704249405953,0.0254377791920961,0.00174572994455562,0,0,0,450
2010,"TX4",0.00265768468463488,0.0292345315309837,0.0276399207202028,0,0,0,450
2012,"TX4",0.0659133709981168,0.250470809792844,0,0,0,0,450
1980,"TX5",0.00378130699764224,0.14213265714667,0,0,0,0,451
1982,"TX5",0,0.115281157935186,0,0,0,0,451
1984,"TX5",0,0.181818181818182,0,0,0,0,451
1986,"TX5",0,0.147617403314917,0.00517955801104972,0,1,0,451
1988,"TX5",0,0.161110152340012,0.00784449081410126,0,0,0,451
1990,"TX5",0.00955758546921644,0.163902423152946,0.00610058646971262,0,0,0,451
1992,"TX5",0.00210156440454274,0.135340747652553,0.00630469321362822,0,0,0,451
1994,"TX5",0.00424430202453207,0.106730048243566,0.0113181387320855,0,0,0,451
1996,"TX5",0.0092986652989472,0.129398268686402,0.0181079271611077,0,0,0,451
1998,"TX5",0.07194486468314,0.171423768700622,0.0268952765170617,0,0,1,451
